Total Run Time,6.875,Early Exit, true
Number of Particles of Type 1,300
Number of Particles of Type 2,0
Number of Particles of Type 3,0
Number of Particles of Type 4,0
Number of Updates,Frame Time,TotalTime,
0,0,0,
0,0.016,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
1,0.015,0.031,
2,0.032,0.063,
5,0.078,0.141,
11,0.187,0.328,
25,0.407,0.735,
53,0.89,1.625,
106,1.766,3.391,
-1,3.484,6.875,
