Total Run Time,4.421,Early Exit, true
Number of Particles of Type 1,75
Number of Particles of Type 2,75
Number of Particles of Type 3,75
Number of Particles of Type 4,75
Number of Updates,Frame Time,TotalTime,
0,0.015,0.015,
0,0,0.015,
0,0,0.015,
0,0,0.015,
0,0,0.015,
1,0.016,0.031,
2,0.031,0.062,
6,0.094,0.156,
15,0.25,0.406,
35,0.578,0.984,
71,1.187,2.171,
-1,2.25,4.421,
