Total Run Time,10.016,Early Exit, false
Number of Particles of Type 1,25
Number of Particles of Type 2,25
Number of Particles of Type 3,25
Number of Particles of Type 4,25
Number of Updates,Frame Time,TotalTime,
0,0.016,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
1,0.015,0.031,
0,0,0.031,
1,0.016,0.047,
0,0,0.047,
1,0.016,0.063,
0,0,0.063,
1,0.015,0.078,
0,0,0.078,
0,0,0.078,
0,0,0.078,
0,0,0.078,
1,0.016,0.094,
0,0,0.094,
0,0,0.094,
0,0,0.094,
1,0.016,0.11,
0,0,0.11,
0,0,0.11,
0,0,0.11,
0,0,0.11,
0,0,0.11,
1,0.015,0.125,
0,0,0.125,
0,0,0.125,
0,0,0.125,
0,0,0.125,
1,0.016,0.141,
0,0,0.141,
0,0,0.141,
0,0,0.141,
0,0,0.141,
1,0.015,0.156,
0,0,0.156,
0,0,0.156,
0,0,0.156,
0,0,0.156,
0,0,0.156,
1,0.016,0.172,
0,0,0.172,
0,0,0.172,
1,0.016,0.188,
0,0,0.188,
0,0,0.188,
0,0,0.188,
0,0,0.188,
1,0.015,0.203,
0,0,0.203,
0,0,0.203,
0,0,0.203,
0,0,0.203,
0,0,0.203,
0,0,0.203,
1,0.016,0.219,
0,0,0.219,
0,0,0.219,
0,0,0.219,
1,0.016,0.235,
0,0,0.235,
0,0,0.235,
0,0,0.235,
1,0.015,0.25,
0,0,0.25,
0,0,0.25,
0,0,0.25,
0,0,0.25,
0,0.016,0.266,
0,0,0.266,
0,0,0.266,
0,0,0.266,
0,0,0.266,
0,0,0.266,
0,0,0.266,
0,0,0.266,
1,0.015,0.281,
0,0,0.281,
0,0,0.281,
0,0,0.281,
0,0,0.281,
1,0.016,0.297,
0,0,0.297,
0,0,0.297,
0,0,0.297,
1,0.016,0.313,
0,0,0.313,
0,0,0.313,
0,0,0.313,
0,0,0.313,
1,0.015,0.328,
0,0,0.328,
0,0,0.328,
0,0,0.328,
1,0.016,0.344,
0,0,0.344,
1,0.016,0.36,
0,0,0.36,
0,0,0.36,
0,0,0.36,
1,0.015,0.375,
0,0,0.375,
0,0,0.375,
0,0,0.375,
0,0,0.375,
0,0,0.375,
1,0.016,0.391,
0,0,0.391,
1,0.015,0.406,
0,0,0.406,
0,0,0.406,
