Total Run Time,10.016,Early Exit, false
Number of Particles of Type 1,300
Number of Particles of Type 2,0
Number of Particles of Type 3,0
Number of Particles of Type 4,0
Number of Updates,Frame Time,TotalTime,
0,0,0,
0,0.016,0.016,
0,0,0.016,
0,0,0.016,
0,0,0.016,
0,0.016,0.032,
0,0,0.032,
0,0,0.032,
0,0,0.032,
0,0,0.032,
0,0,0.032,
0,0,0.032,
0,0,0.032,
0,0,0.032,
1,0.015,0.047,
1,0.047,0.094,
1,0.031,0.125,
2,0.047,0.172,
2,0.063,0.235,
2,0.093,0.328,
2,0.063,0.391,
3,0.078,0.469,
3,0.109,0.578,
3,0.094,0.672,
3,0.11,0.782,
4,0.125,0.907,
4,0.156,1.063,
5,0.14,1.203,
5,0.172,1.375,
5,0.188,1.563,
5,0.156,1.719,
5,0.156,1.875,
5,0.172,2.047,
5,0.172,2.219,
6,0.188,2.407,
6,0.203,2.61,
5,0.187,2.797,
6,0.172,2.969,
5,0.188,3.157,
5,0.156,3.313,
5,0.156,3.469,
5,0.172,3.641,
4,0.156,3.797,
4,0.125,3.922,
4,0.125,4.047,
4,0.141,4.188,
4,0.14,4.328,
4,0.125,4.453,
4,0.125,4.578,
4,0.125,4.703,
3,0.125,4.828,
4,0.11,4.938,
3,0.125,5.063,
3,0.094,5.157,
3,0.093,5.25,
3,0.094,5.344,
3,0.109,5.453,
3,0.11,5.563,
3,0.094,5.657,
3,0.093,5.75,
3,0.094,5.844,
3,0.109,5.953,
3,0.094,6.047,
3,0.094,6.141,
3,0.109,6.25,
3,0.094,6.344,
3,0.109,6.453,
3,0.094,6.547,
3,0.094,6.641,
3,0.094,6.735,
2,0.093,6.828,
2,0.063,6.891,
2,0.062,6.953,
2,0.079,7.032,
2,0.062,7.094,
2,0.063,7.157,
3,0.078,7.235,
3,0.109,7.344,
3,0.094,7.438,
2,0.094,7.532,
2,0.062,7.594,
2,0.063,7.657,
2,0.062,7.719,
2,0.078,7.797,
2,0.063,7.86,
2,0.062,7.922,
2,0.063,7.985,
2,0.062,8.047,
2,0.063,8.11,
2,0.078,8.188,
2,0.062,8.25,
2,0.063,8.313,
2,0.062,8.375,
2,0.063,8.438,
2,0.078,8.516,
2,0.062,8.578,
2,0.063,8.641,
2,0.078,8.719,
2,0.063,8.782,
2,0.062,8.844,
2,0.063,8.907,
2,0.062,8.969,
1,0.063,9.032,
2,0.046,9.078,
2,0.063,9.141,
2,0.062,9.203,
1,0.063,9.266,
1,0.031,9.297,
2,0.047,9.344,
2,0.063,9.407,
2,0.062,9.469,
2,0.078,9.547,
2,0.063,9.61,
2,0.078,9.688,
2,0.062,9.75,
2,0.063,9.813,
2,0.062,9.875,
2,0.063,9.938,
2,0.078,10.016,
