Number of Particles of Type 1,60
Number of Particles of Type 2,60
Number of Particles of Type 3,60
Number of Particles of Type 4,60
Number of Updates,Frame Time,TotalTime,
0,0,5.031,
0,0,5.031,
1,0.016,5.047,
0,0.016,5.063,
0,0,5.063,
1,0.015,5.078,
0,0.016,5.094,
0,0,5.094,
0,0,5.094,
1,0.016,5.11,
0,0.015,5.125,
0,0,5.125,
1,0.016,5.141,
0,0.015,5.156,
0,0,5.156,
1,0.016,5.172,
0,0.016,5.188,
0,0,5.188,
0,0,5.188,
1,0.015,5.203,
0,0.016,5.219,
0,0,5.219,
1,0.016,5.235,
0,0.015,5.25,
0,0,5.25,
0,0.016,5.266,
0,0,5.266,
0,0,5.266,
0,0,5.266,
0,0,5.266,
0,0,5.266,
1,0.015,5.281,
0,0.016,5.297,
0,0,5.297,
1,0.016,5.313,
0,0.015,5.328,
0,0,5.328,
1,0.016,5.344,
0,0.016,5.36,
0,0,5.36,
0,0,5.36,
1,0.015,5.375,
0,0.016,5.391,
0,0,5.391,
1,0.015,5.406,
0,0.016,5.422,
0,0,5.422,
1,0.016,5.438,
1,0.031,5.469,
0,0.016,5.485,
0,0,5.485,
1,0.015,5.5,
0,0.016,5.516,
0,0,5.516,
0,0.015,5.531,
0,0,5.531,
0,0,5.531,
0,0,5.531,
0,0,5.531,
0,0,5.531,
1,0.016,5.547,
0,0.016,5.563,
0,0,5.563,
1,0.015,5.578,
0,0.016,5.594,
0,0,5.594,
1,0.016,5.61,
0,0.015,5.625,
0,0,5.625,
1,0.016,5.641,
0,0.015,5.656,
0,0,5.656,
1,0.016,5.672,
0,0.016,5.688,
0,0,5.688,
1,0.015,5.703,
1,0.032,5.735,
0,0.015,5.75,
0,0,5.75,
0,0.016,5.766,
0,0,5.766,
0,0,5.766,
0,0,5.766,
0,0,5.766,
0,0,5.766,
1,0.015,5.781,
0,0.016,5.797,
0,0,5.797,
1,0.016,5.813,
0,0.015,5.828,
0,0,5.828,
0,0,5.828,
1,0.016,5.844,
0,0.016,5.86,
0,0,5.86,
1,0.015,5.875,
0,0.016,5.891,
0,0,5.891,
1,0.015,5.906,
0,0.016,5.922,
0,0,5.922,
1,0.016,5.938,
0,0.015,5.953,
0,0,5.953,
1,0.016,5.969,
0,0.016,5.985,
0,0,5.985,
1,0.015,6,
0,0.016,6.016,
0,0,6.016,
0,0,6.016,
0,0.015,6.031,
0,0,6.031,
0,0,6.031,
0,0,6.031,
0,0,6.031,
1,0.016,6.047,
0,0.016,6.063,
0,0,6.063,
1,0.015,6.078,
1,0.032,6.11,
1,0.031,6.141,
0,0.015,6.156,
0,0,6.156,
1,0.016,6.172,
0,0.016,6.188,
1,0.015,6.203,
0,0.016,6.219,
0,0,6.219,
1,0.016,6.235,
0,0.015,6.25,
0,0,6.25,
0,0,6.25,
0,0.016,6.266,
0,0,6.266,
0,0,6.266,
0,0,6.266,
0,0,6.266,
0,0,6.266,
1,0.015,6.281,
0,0.016,6.297,
0,0,6.297,
1,0.016,6.313,
0,0.015,6.328,
0,0,6.328,
0,0,6.328,
1,0.016,6.344,
0,0.016,6.36,
0,0,6.36,
1,0.015,6.375,
0,0.016,6.391,
0,0,6.391,
1,0.015,6.406,
0,0.016,6.422,
0,0,6.422,
1,0.016,6.438,
0,0.015,6.453,
0,0,6.453,
1,0.016,6.469,
0,0.016,6.485,
0,0,6.485,
1,0.015,6.5,
0,0.016,6.516,
0,0.015,6.531,
0,0,6.531,
0,0,6.531,
0,0,6.531,
0,0,6.531,
1,0.016,6.547,
0,0.016,6.563,
0,0,6.563,
1,0.015,6.578,
0,0.016,6.594,
0,0,6.594,
1,0.016,6.61,
0,0.015,6.625,
0,0,6.625,
0,0,6.625,
1,0.016,6.641,
0,0.015,6.656,
0,0,6.656,
1,0.016,6.672,
0,0.016,6.688,
0,0,6.688,
1,0.015,6.703,
0,0.016,6.719,
0,0,6.719,
1,0.016,6.735,
0,0.015,6.75,
0,0,6.75,
0,0.016,6.766,
0,0,6.766,
0,0,6.766,
0,0,6.766,
0,0,6.766,
0,0,6.766,
1,0.015,6.781,
0,0.016,6.797,
0,0,6.797,
1,0.016,6.813,
0,0.015,6.828,
0,0,6.828,
0,0,6.828,
1,0.016,6.844,
0,0.016,6.86,
0,0,6.86,
1,0.015,6.875,
0,0.016,6.891,
0,0,6.891,
1,0.015,6.906,
0,0.016,6.922,
0,0,6.922,
1,0.016,6.938,
0,0.015,6.953,
0,0,6.953,
1,0.016,6.969,
0,0.016,6.985,
0,0,6.985,
1,0.015,7,
0,0.016,7.016,
0,0,7.016,
0,0,7.016,
0,0.015,7.031,
0,0,7.031,
0,0,7.031,
0,0,7.031,
0,0,7.031,
1,0.016,7.047,
0,0.016,7.063,
1,0.015,7.078,
0,0.016,7.094,
1,0.016,7.11,
0,0.015,7.125,
0,0,7.125,
0,0,7.125,
1,0.016,7.141,
0,0.015,7.156,
0,0,7.156,
1,0.016,7.172,
1,0.031,7.203,
0,0.016,7.219,
1,0.016,7.235,
0,0.015,7.25,
0,0,7.25,
0,0.016,7.266,
0,0,7.266,
0,0,7.266,
0,0,7.266,
0,0,7.266,
0,0,7.266,
1,0.015,7.281,
0,0.016,7.297,
0,0,7.297,
0,0,7.297,
1,0.016,7.313,
0,0.015,7.328,
0,0,7.328,
1,0.016,7.344,
0,0.016,7.36,
0,0,7.36,
1,0.015,7.375,
0,0.016,7.391,
0,0,7.391,
1,0.015,7.406,
0,0.016,7.422,
0,0,7.422,
1,0.016,7.438,
0,0.015,7.453,
0,0,7.453,
1,0.016,7.469,
0,0.016,7.485,
0,0,7.485,
0,0,7.485,
1,0.015,7.5,
0,0.016,7.516,
0,0,7.516,
0,0.015,7.531,
0,0,7.531,
0,0,7.531,
0,0,7.531,
0,0,7.531,
0,0,7.531,
1,0.016,7.547,
0,0.016,7.563,
0,0,7.563,
1,0.015,7.578,
0,0.016,7.594,
0,0,7.594,
1,0.016,7.61,
0,0.015,7.625,
0,0,7.625,
0,0,7.625,
1,0.016,7.641,
0,0.015,7.656,
0,0,7.656,
1,0.016,7.672,
0,0.016,7.688,
0,0,7.688,
1,0.015,7.703,
0,0.016,7.719,
0,0,7.719,
1,0.016,7.735,
0,0.015,7.75,
0,0,7.75,
0,0.016,7.766,
0,0,7.766,
0,0,7.766,
0,0,7.766,
0,0,7.766,
0,0,7.766,
0,0,7.766,
1,0.015,7.781,
0,0.016,7.797,
1,0.016,7.813,
0,0.015,7.828,
0,0,7.828,
0,0,7.828,
1,0.016,7.844,
0,0.016,7.86,
1,0.015,7.875,
0,0.016,7.891,
0,0,7.891,
0,0,7.891,
1,0.015,7.906,
0,0.016,7.922,
0,0,7.922,
1,0.016,7.938,
0,0.015,7.953,
0,0,7.953,
1,0.016,7.969,
0,0.016,7.985,
0,0,7.985,
0,0,7.985,
1,0.015,8,
0,0.016,8.016,
0,0,8.016,
0,0.015,8.031,
0,0,8.031,
0,0,8.031,
0,0,8.031,
0,0,8.031,
0,0,8.031,
1,0.016,8.047,
0,0.016,8.063,
0,0,8.063,
1,0.015,8.078,
0,0.016,8.094,
0,0,8.094,
1,0.016,8.11,
0,0.015,8.125,
0,0,8.125,
0,0,8.125,
1,0.016,8.141,
0,0.015,8.156,
0,0,8.156,
1,0.016,8.172,
0,0.016,8.188,
0,0,8.188,
1,0.015,8.203,
0,0.016,8.219,
0,0,8.219,
0,0,8.219,
1,0.016,8.235,
0,0.015,8.25,
0,0.016,8.266,
0,0,8.266,
0,0,8.266,
0,0,8.266,
0,0,8.266,
0,0,8.266,
1,0.015,8.281,
0,0.016,8.297,
0,0,8.297,
1,0.016,8.313,
0,0.015,8.328,
0,0,8.328,
1,0.016,8.344,
0,0.016,8.36,
0,0,8.36,
0,0,8.36,
1,0.015,8.375,
0,0.016,8.391,
0,0,8.391,
1,0.015,8.406,
0,0.016,8.422,
0,0,8.422,
1,0.016,8.438,
0,0.015,8.453,
0,0,8.453,
1,0.016,8.469,
0,0.016,8.485,
0,0,8.485,
1,0.015,8.5,
0,0.016,8.516,
0,0,8.516,
0,0,8.516,
0,0.015,8.531,
0,0,8.531,
0,0,8.531,
0,0,8.531,
0,0,8.531,
1,0.016,8.547,
0,0.016,8.563,
0,0,8.563,
0,0,8.563,
1,0.015,8.578,
0,0.016,8.594,
0,0,8.594,
1,0.016,8.61,
0,0.015,8.625,
0,0,8.625,
1,0.016,8.641,
0,0.015,8.656,
0,0,8.656,
1,0.016,8.672,
0,0.016,8.688,
0,0,8.688,
1,0.015,8.703,
0,0.016,8.719,
0,0,8.719,
1,0.016,8.735,
0,0.015,8.75,
0,0,8.75,
0,0.016,8.766,
0,0,8.766,
0,0,8.766,
0,0,8.766,
0,0,8.766,
0,0,8.766,
0,0,8.766,
1,0.015,8.781,
0,0.016,8.797,
0,0,8.797,
1,0.016,8.813,
0,0.015,8.828,
1,0.016,8.844,
0,0.016,8.86,
0,0,8.86,
1,0.015,8.875,
0,0.016,8.891,
0,0,8.891,
1,0.015,8.906,
0,0.016,8.922,
0,0,8.922,
0,0,8.922,
1,0.016,8.938,
0,0.015,8.953,
0,0,8.953,
1,0.016,8.969,
0,0.016,8.985,
0,0,8.985,
1,0.015,9,
0,0.016,9.016,
0,0,9.016,
0,0.015,9.031,
0,0,9.031,
0,0,9.031,
0,0,9.031,
0,0,9.031,
0,0,9.031,
1,0.016,9.047,
0,0.016,9.063,
0,0,9.063,
1,0.015,9.078,
0,0.016,9.094,
0,0,9.094,
1,0.016,9.11,
0,0.015,9.125,
0,0,9.125,
1,0.016,9.141,
0,0.015,9.156,
0,0,9.156,
1,0.016,9.172,
0,0.016,9.188,
0,0,9.188,
1,0.015,9.203,
0,0.016,9.219,
0,0,9.219,
1,0.016,9.235,
0,0.015,9.25,
0,0,9.25,
0,0,9.25,
0,0.016,9.266,
0,0,9.266,
0,0,9.266,
0,0,9.266,
0,0,9.266,
0,0,9.266,
1,0.015,9.281,
0,0.016,9.297,
0,0,9.297,
1,0.016,9.313,
0,0.015,9.328,
0,0,9.328,
1,0.016,9.344,
0,0.016,9.36,
1,0.015,9.375,
0,0.016,9.391,
0,0,9.391,
1,0.015,9.406,
0,0.016,9.422,
0,0,9.422,
0,0,9.422,
1,0.016,9.438,
0,0.015,9.453,
0,0,9.453,
1,0.016,9.469,
0,0.016,9.485,
0,0,9.485,
0,0,9.485,
1,0.015,9.5,
0,0.016,9.516,
0,0,9.516,
0,0.015,9.531,
0,0,9.531,
0,0,9.531,
0,0,9.531,
0,0,9.531,
0,0,9.531,
1,0.016,9.547,
0,0.016,9.563,
0,0,9.563,
1,0.015,9.578,
0,0.016,9.594,
0,0,9.594,
1,0.016,9.61,
0,0.015,9.625,
0,0,9.625,
0,0,9.625,
1,0.016,9.641,
0,0.015,9.656,
0,0,9.656,
1,0.016,9.672,
0,0.016,9.688,
0,0,9.688,
1,0.015,9.703,
0,0.016,9.719,
0,0,9.719,
1,0.016,9.735,
0,0.015,9.75,
0,0,9.75,
0,0.016,9.766,
0,0,9.766,
0,0,9.766,
0,0,9.766,
0,0,9.766,
0,0,9.766,
0,0,9.766,
1,0.015,9.781,
0,0.016,9.797,
0,0,9.797,
1,0.016,9.813,
0,0.015,9.828,
0,0,9.828,
0,0,9.828,
1,0.016,9.844,
0,0.016,9.86,
0,0,9.86,
1,0.015,9.875,
0,0.016,9.891,
0,0,9.891,
1,0.015,9.906,
0,0.016,9.922,
0,0,9.922,
1,0.016,9.938,
0,0.015,9.953,
0,0,9.953,
0,0,9.953,
1,0.016,9.969,
0,0.016,9.985,
0,0,9.985,
1,0.015,10,
0,0.016,10.016,
0,0,10.016,
0,0.015,10.031,
0,0,10.031,
0,0,10.031,
0,0,10.031,
0,0,10.031,
0,0,10.031,
1,0.016,10.047,
0,0.016,10.063,
0,0,10.063,
0,0,10.063,
1,0.015,10.078,
0,0.016,10.094,
0,0,10.094,
1,0.016,10.11,
0,0.015,10.125,
1,0.016,10.141,
0,0.015,10.156,
0,0,10.156,
1,0.016,10.172,
0,0.016,10.188,
0,0,10.188,
0,0,10.188,
1,0.015,10.203,
0,0.016,10.219,
0,0,10.219,
1,0.016,10.235,
0,0.015,10.25,
0,0.016,10.266,
0,0,10.266,
0,0,10.266,
0,0,10.266,
0,0,10.266,
0,0,10.266,
1,0.015,10.281,
0,0.016,10.297,
0,0,10.297,
1,0.016,10.313,
0,0.015,10.328,
0,0,10.328,
1,0.016,10.344,
0,0.016,10.36,
0,0,10.36,
1,0.015,10.375,
0,0.016,10.391,
0,0,10.391,
0,0,10.391,
1,0.015,10.406,
0,0.016,10.422,
0,0,10.422,
1,0.016,10.438,
0,0.015,10.453,
0,0,10.453,
1,0.016,10.469,
0,0.016,10.485,
0,0,10.485,
0,0,10.485,
1,0.015,10.5,
0,0.016,10.516,
0,0,10.516,
0,0.015,10.531,
0,0,10.531,
0,0,10.531,
0,0,10.531,
0,0,10.531,
0,0,10.531,
1,0.016,10.547,
0,0.016,10.563,
1,0.015,10.578,
0,0.016,10.594,
0,0,10.594,
1,0.016,10.61,
0,0.015,10.625,
0,0,10.625,
1,0.016,10.641,
0,0.015,10.656,
0,0,10.656,
1,0.016,10.672,
0,0.016,10.688,
0,0,10.688,
1,0.015,10.703,
0,0.016,10.719,
0,0,10.719,
0,0,10.719,
1,0.016,10.735,
0,0.015,10.75,
0,0.016,10.766,
0,0,10.766,
0,0,10.766,
0,0,10.766,
0,0,10.766,
0,0,10.766,
1,0.015,10.781,
0,0.016,10.797,
0,0,10.797,
1,0.016,10.813,
0,0.015,10.828,
0,0,10.828,
1,0.016,10.844,
0,0.016,10.86,
0,0,10.86,
0,0,10.86,
1,0.015,10.875,
0,0.016,10.891,
0,0,10.891,
1,0.015,10.906,
0,0.016,10.922,
0,0,10.922,
0,0,10.922,
1,0.016,10.938,
0,0.015,10.953,
0,0,10.953,
1,0.016,10.969,
0,0.016,10.985,
1,0.015,11,
0,0.016,11.016,
0,0,11.016,
0,0,11.016,
0,0.015,11.031,
0,0,11.031,
0,0,11.031,
0,0,11.031,
0,0,11.031,
1,0.016,11.047,
0,0.016,11.063,
0,0,11.063,
1,0.015,11.078,
0,0.016,11.094,
0,0,11.094,
0,0,11.094,
1,0.016,11.11,
1,0.031,11.141,
0,0.015,11.156,
0,0,11.156,
1,0.016,11.172,
0,0.016,11.188,
0,0,11.188,
1,0.015,11.203,
0,0.016,11.219,
0,0,11.219,
1,0.016,11.235,
0,0.015,11.25,
0,0,11.25,
0,0.016,11.266,
0,0,11.266,
0,0,11.266,
0,0,11.266,
0,0,11.266,
0,0,11.266,
1,0.015,11.281,
0,0.016,11.297,
0,0,11.297,
1,0.016,11.313,
0,0.015,11.328,
0,0,11.328,
1,0.016,11.344,
0,0.016,11.36,
0,0,11.36,
1,0.015,11.375,
0,0.016,11.391,
0,0,11.391,
0,0,11.391,
1,0.015,11.406,
0,0.016,11.422,
0,0,11.422,
1,0.016,11.438,
0,0.015,11.453,
0,0,11.453,
0,0,11.453,
1,0.016,11.469,
0,0.016,11.485,
0,0,11.485,
1,0.015,11.5,
0,0.016,11.516,
0,0,11.516,
0,0.015,11.531,
0,0,11.531,
0,0,11.531,
0,0,11.531,
0,0,11.531,
0,0,11.531,
1,0.016,11.547,
1,0.031,11.578,
0,0.016,11.594,
0,0,11.594,
1,0.016,11.61,
0,0.015,11.625,
0,0,11.625,
1,0.016,11.641,
0,0.015,11.656,
0,0,11.656,
1,0.016,11.672,
0,0.016,11.688,
0,0,11.688,
1,0.015,11.703,
0,0.016,11.719,
0,0,11.719,
1,0.016,11.735,
0,0.015,11.75,
0,0,11.75,
0,0.016,11.766,
0,0,11.766,
0,0,11.766,
0,0,11.766,
0,0,11.766,
1,0.015,11.781,
0,0.016,11.797,
0,0,11.797,
1,0.016,11.813,
0,0.015,11.828,
0,0,11.828,
0,0,11.828,
1,0.016,11.844,
0,0.016,11.86,
0,0,11.86,
1,0.015,11.875,
0,0.016,11.891,
0,0,11.891,
0,0,11.891,
1,0.015,11.906,
0,0.016,11.922,
0,0,11.922,
1,0.016,11.938,
0,0.015,11.953,
0,0,11.953,
0,0,11.953,
1,0.016,11.969,
0,0.016,11.985,
0,0,11.985,
1,0.015,12,
0,0.016,12.016,
0,0,12.016,
0,0.015,12.031,
0,0,12.031,
0,0,12.031,
0,0,12.031,
0,0,12.031,
0,0,12.031,
1,0.016,12.047,
0,0.016,12.063,
0,0,12.063,
0,0,12.063,
1,0.015,12.078,
0,0.016,12.094,
0,0,12.094,
1,0.016,12.11,
0,0.015,12.125,
0,0,12.125,
1,0.016,12.141,
0,0.015,12.156,
0,0,12.156,
0,0,12.156,
1,0.016,12.172,
0,0.016,12.188,
1,0.015,12.203,
0,0.016,12.219,
0,0,12.219,
1,0.016,12.235,
0,0.015,12.25,
0,0,12.25,
0,0,12.25,
0,0.016,12.266,
0,0,12.266,
0,0,12.266,
0,0,12.266,
0,0,12.266,
1,0.015,12.281,
0,0.016,12.297,
0,0,12.297,
0,0,12.297,
1,0.016,12.313,
