Total Run Time,60.032,Early Exit, false
2,0.063,24.235,
1,0.062,24.297,
2,0.047,24.344,
2,0.063,24.407,
2,0.062,24.469,
2,0.078,24.547,
2,0.063,24.61,
2,0.062,24.672,
2,0.063,24.735,
1,0.062,24.797,
1,0.031,24.828,
2,0.047,24.875,
2,0.063,24.938,
2,0.062,25,
1,0.063,25.063,
1,0.031,25.094,
1,0.031,25.125,
2,0.047,25.172,
2,0.063,25.235,
1,0.062,25.297,
2,0.047,25.344,
2,0.063,25.407,
2,0.062,25.469,
1,0.063,25.532,
1,0.031,25.563,
1,0.031,25.594,
2,0.047,25.641,
2,0.062,25.703,
1,0.063,25.766,
1,0.031,25.797,
1,0.031,25.828,
1,0.032,25.86,
2,0.047,25.907,
2,0.062,25.969,
1,0.063,26.032,
1,0.031,26.063,
1,0.031,26.094,
2,0.047,26.141,
2,0.062,26.203,
1,0.063,26.266,
2,0.047,26.313,
2,0.062,26.375,
2,0.063,26.438,
2,0.062,26.5,
1,0.063,26.563,
1,0.031,26.594,
2,0.047,26.641,
2,0.062,26.703,
1,0.063,26.766,
1,0.031,26.797,
2,0.047,26.844,
2,0.063,26.907,
2,0.062,26.969,
1,0.063,27.032,
2,0.046,27.078,
2,0.063,27.141,
2,0.062,27.203,
1,0.063,27.266,
2,0.047,27.313,
2,0.078,27.391,
2,0.062,27.453,
2,0.063,27.516,
2,0.062,27.578,
2,0.063,27.641,
2,0.062,27.703,
1,0.063,27.766,
2,0.047,27.813,
2,0.062,27.875,
2,0.063,27.938,
2,0.062,28,
1,0.063,28.063,
1,0.031,28.094,
2,0.047,28.141,
2,0.062,28.203,
1,0.063,28.266,
1,0.031,28.297,
1,0.031,28.328,
1,0.032,28.36,
2,0.047,28.407,
2,0.062,28.469,
1,0.063,28.532,
1,0.031,28.563,
1,0.031,28.594,
2,0.047,28.641,
2,0.062,28.703,
1,0.063,28.766,
1,0.031,28.797,
1,0.031,28.828,
2,0.047,28.875,
2,0.063,28.938,
2,0.062,29,
1,0.063,29.063,
1,0.031,29.094,
1,0.031,29.125,
2,0.047,29.172,
2,0.063,29.235,
1,0.062,29.297,
1,0.031,29.328,
1,0.032,29.36,
2,0.047,29.407,
2,0.062,29.469,
1,0.063,29.532,
1,0.031,29.563,
1,0.031,29.594,
2,0.047,29.641,
2,0.062,29.703,
1,0.063,29.766,
1,0.031,29.797,
1,0.031,29.828,
2,0.047,29.875,
2,0.063,29.938,
2,0.062,30,
2,0.078,30.078,
2,0.063,30.141,
2,0.062,30.203,
1,0.063,30.266,
1,0.031,30.297,
1,0.031,30.328,
2,0.047,30.375,
2,0.063,30.438,
2,0.062,30.5,
1,0.063,30.563,
1,0.031,30.594,
1,0.031,30.625,
2,0.047,30.672,
2,0.063,30.735,
2,0.078,30.813,
2,0.062,30.875,
2,0.063,30.938,
2,0.078,31.016,
2,0.062,31.078,
2,0.079,31.157,
2,0.062,31.219,
2,0.063,31.282,
2,0.062,31.344,
2,0.063,31.407,
2,0.078,31.485,
2,0.062,31.547,
2,0.063,31.61,
2,0.062,31.672,
2,0.063,31.735,
2,0.078,31.813,
2,0.062,31.875,
2,0.063,31.938,
2,0.062,32,
1,0.063,32.063,
2,0.047,32.11,
2,0.062,32.172,
2,0.063,32.235,
1,0.062,32.297,
1,0.031,32.328,
2,0.047,32.375,
2,0.063,32.438,
2,0.062,32.5,
1,0.063,32.563,
2,0.047,32.61,
2,0.062,32.672,
2,0.063,32.735,
1,0.062,32.797,
1,0.031,32.828,
2,0.047,32.875,
2,0.063,32.938,
2,0.062,33,
1,0.063,33.063,
2,0.047,33.11,
2,0.062,33.172,
2,0.063,33.235,
1,0.062,33.297,
1,0.031,33.328,
1,0.032,33.36,
2,0.047,33.407,
2,0.062,33.469,
1,0.063,33.532,
1,0.031,33.563,
1,0.031,33.594,
2,0.047,33.641,
2,0.062,33.703,
2,0.079,33.782,
2,0.062,33.844,
2,0.063,33.907,
2,0.062,33.969,
2,0.078,34.047,
2,0.063,34.11,
2,0.062,34.172,
2,0.078,34.25,
2,0.063,34.313,
2,0.062,34.375,
2,0.063,34.438,
2,0.062,34.5,
1,0.063,34.563,
1,0.031,34.594,
2,0.047,34.641,
2,0.062,34.703,
1,0.063,34.766,
1,0.031,34.797,
2,0.047,34.844,
2,0.063,34.907,
2,0.062,34.969,
1,0.063,35.032,
1,0.031,35.063,
1,0.031,35.094,
2,0.047,35.141,
2,0.062,35.203,
1,0.063,35.266,
1,0.031,35.297,
1,0.031,35.328,
2,0.047,35.375,
2,0.063,35.438,
2,0.062,35.5,
1,0.063,35.563,
1,0.031,35.594,
1,0.031,35.625,
2,0.047,35.672,
2,0.063,35.735,
1,0.062,35.797,
2,0.047,35.844,
2,0.063,35.907,
2,0.062,35.969,
1,0.063,36.032,
2,0.046,36.078,
2,0.063,36.141,
2,0.062,36.203,
1,0.063,36.266,
2,0.047,36.313,
2,0.062,36.375,
2,0.063,36.438,
2,0.062,36.5,
1,0.063,36.563,
2,0.047,36.61,
2,0.062,36.672,
2,0.063,36.735,
1,0.062,36.797,
2,0.047,36.844,
2,0.063,36.907,
2,0.062,36.969,
1,0.063,37.032,
2,0.046,37.078,
2,0.063,37.141,
2,0.062,37.203,
1,0.063,37.266,
2,0.047,37.313,
2,0.062,37.375,
2,0.063,37.438,
2,0.062,37.5,
2,0.078,37.578,
2,0.063,37.641,
2,0.062,37.703,
1,0.063,37.766,
1,0.031,37.797,
2,0.047,37.844,
2,0.063,37.907,
2,0.062,37.969,
1,0.063,38.032,
1,0.031,38.063,
2,0.047,38.11,
2,0.062,38.172,
2,0.063,38.235,
1,0.062,38.297,
1,0.031,38.328,
2,0.047,38.375,
2,0.063,38.438,
2,0.062,38.5,
2,0.078,38.578,
2,0.063,38.641,
2,0.062,38.703,
1,0.063,38.766,
2,0.047,38.813,
2,0.078,38.891,
2,0.062,38.953,
2,0.063,39.016,
2,0.078,39.094,
2,0.063,39.157,
2,0.062,39.219,
2,0.063,39.282,
2,0.062,39.344,
2,0.063,39.407,
2,0.078,39.485,
2,0.062,39.547,
2,0.063,39.61,
2,0.062,39.672,
2,0.063,39.735,
2,0.078,39.813,
2,0.062,39.875,
2,0.063,39.938,
2,0.078,40.016,
2,0.062,40.078,
2,0.063,40.141,
2,0.062,40.203,
2,0.079,40.282,
2,0.062,40.344,
2,0.063,40.407,
2,0.062,40.469,
2,0.078,40.547,
2,0.063,40.61,
2,0.062,40.672,
2,0.078,40.75,
2,0.063,40.813,
2,0.062,40.875,
2,0.063,40.938,
2,0.078,41.016,
2,0.062,41.078,
2,0.063,41.141,
2,0.062,41.203,
1,0.063,41.266,
2,0.047,41.313,
2,0.062,41.375,
2,0.063,41.438,
2,0.062,41.5,
1,0.063,41.563,
1,0.031,41.594,
2,0.047,41.641,
2,0.062,41.703,
1,0.063,41.766,
1,0.031,41.797,
1,0.031,41.828,
2,0.047,41.875,
2,0.063,41.938,
2,0.062,42,
2,0.078,42.078,
2,0.063,42.141,
2,0.062,42.203,
1,0.063,42.266,
2,0.047,42.313,
2,0.062,42.375,
2,0.063,42.438,
2,0.062,42.5,
1,0.063,42.563,
1,0.031,42.594,
2,0.047,42.641,
2,0.062,42.703,
1,0.063,42.766,
1,0.031,42.797,
2,0.047,42.844,
2,0.063,42.907,
2,0.062,42.969,
1,0.063,43.032,
2,0.046,43.078,
2,0.063,43.141,
2,0.062,43.203,
1,0.063,43.266,
1,0.031,43.297,
2,0.047,43.344,
2,0.063,43.407,
2,0.062,43.469,
1,0.063,43.532,
1,0.031,43.563,
1,0.031,43.594,
2,0.047,43.641,
2,0.062,43.703,
1,0.063,43.766,
1,0.031,43.797,
1,0.031,43.828,
2,0.047,43.875,
2,0.063,43.938,
2,0.078,44.016,
2,0.062,44.078,
2,0.063,44.141,
2,0.062,44.203,
2,0.079,44.282,
2,0.062,44.344,
2,0.063,44.407,
2,0.062,44.469,
1,0.063,44.532,
1,0.031,44.563,
2,0.047,44.61,
2,0.062,44.672,
2,0.063,44.735,
1,0.062,44.797,
1,0.031,44.828,
2,0.047,44.875,
2,0.063,44.938,
2,0.062,45,
1,0.063,45.063,
1,0.031,45.094,
2,0.047,45.141,
2,0.062,45.203,
1,0.063,45.266,
1,0.031,45.297,
1,0.031,45.328,
1,0.032,45.36,
2,0.047,45.407,
2,0.062,45.469,
1,0.063,45.532,
1,0.031,45.563,
1,0.031,45.594,
2,0.047,45.641,
2,0.062,45.703,
1,0.063,45.766,
1,0.031,45.797,
1,0.031,45.828,
1,0.032,45.86,
2,0.047,45.907,
2,0.062,45.969,
1,0.063,46.032,
1,0.031,46.063,
1,0.031,46.094,
2,0.047,46.141,
2,0.062,46.203,
2,0.079,46.282,
2,0.062,46.344,
2,0.063,46.407,
2,0.078,46.485,
2,0.062,46.547,
2,0.063,46.61,
2,0.062,46.672,
2,0.063,46.735,
1,0.062,46.797,
1,0.031,46.828,
2,0.047,46.875,
2,0.063,46.938,
2,0.062,47,
1,0.063,47.063,
2,0.047,47.11,
2,0.062,47.172,
2,0.063,47.235,
1,0.062,47.297,
1,0.031,47.328,
2,0.047,47.375,
2,0.063,47.438,
2,0.062,47.5,
2,0.078,47.578,
2,0.063,47.641,
2,0.062,47.703,
1,0.063,47.766,
1,0.031,47.797,
2,0.047,47.844,
2,0.063,47.907,
2,0.062,47.969,
1,0.063,48.032,
1,0.031,48.063,
1,0.031,48.094,
2,0.047,48.141,
2,0.062,48.203,
1,0.063,48.266,
1,0.031,48.297,
1,0.031,48.328,
1,0.032,48.36,
2,0.047,48.407,
2,0.062,48.469,
1,0.063,48.532,
1,0.031,48.563,
1,0.031,48.594,
2,0.047,48.641,
2,0.062,48.703,
1,0.063,48.766,
1,0.031,48.797,
2,0.047,48.844,
2,0.063,48.907,
2,0.078,48.985,
2,0.062,49.047,
2,0.078,49.125,
2,0.063,49.188,
2,0.062,49.25,
2,0.063,49.313,
2,0.062,49.375,
2,0.078,49.453,
2,0.063,49.516,
2,0.062,49.578,
2,0.063,49.641,
2,0.062,49.703,
1,0.063,49.766,
2,0.047,49.813,
2,0.062,49.875,
2,0.063,49.938,
2,0.062,50,
1,0.063,50.063,
1,0.031,50.094,
2,0.047,50.141,
2,0.062,50.203,
1,0.063,50.266,
1,0.031,50.297,
1,0.031,50.328,
2,0.047,50.375,
2,0.063,50.438,
2,0.062,50.5,
1,0.063,50.563,
2,0.047,50.61,
2,0.062,50.672,
2,0.063,50.735,
1,0.062,50.797,
2,0.047,50.844,
2,0.063,50.907,
2,0.062,50.969,
1,0.063,51.032,
1,0.031,51.063,
1,0.031,51.094,
2,0.047,51.141,
2,0.062,51.203,
1,0.063,51.266,
1,0.031,51.297,
1,0.031,51.328,
2,0.047,51.375,
2,0.063,51.438,
2,0.062,51.5,
2,0.078,51.578,
2,0.063,51.641,
2,0.062,51.703,
1,0.063,51.766,
1,0.031,51.797,
1,0.031,51.828,
1,0.032,51.86,
2,0.047,51.907,
2,0.062,51.969,
1,0.063,52.032,
2,0.046,52.078,
2,0.063,52.141,
2,0.062,52.203,
1,0.063,52.266,
1,0.031,52.297,
2,0.047,52.344,
2,0.063,52.407,
2,0.062,52.469,
1,0.063,52.532,
1,0.031,52.563,
1,0.031,52.594,
2,0.047,52.641,
2,0.062,52.703,
1,0.063,52.766,
1,0.031,52.797,
1,0.031,52.828,
2,0.047,52.875,
2,0.063,52.938,
2,0.062,53,
1,0.063,53.063,
1,0.031,53.094,
1,0.031,53.125,
2,0.047,53.172,
2,0.063,53.235,
1,0.062,53.297,
1,0.031,53.328,
1,0.032,53.36,
2,0.047,53.407,
2,0.062,53.469,
1,0.063,53.532,
1,0.031,53.563,
1,0.031,53.594,
1,0.031,53.625,
2,0.047,53.672,
2,0.063,53.735,
1,0.062,53.797,
1,0.031,53.828,
1,0.032,53.86,
1,0.031,53.891,
2,0.047,53.938,
2,0.062,54,
1,0.063,54.063,
2,0.047,54.11,
2,0.062,54.172,
2,0.063,54.235,
1,0.062,54.297,
1,0.031,54.328,
2,0.047,54.375,
2,0.063,54.438,
2,0.062,54.5,
1,0.063,54.563,
1,0.031,54.594,
1,0.031,54.625,
1,0.032,54.657,
2,0.046,54.703,
1,0.063,54.766,
1,0.031,54.797,
2,0.047,54.844,
2,0.063,54.907,
2,0.062,54.969,
1,0.063,55.032,
1,0.031,55.063,
2,0.047,55.11,
2,0.062,55.172,
2,0.063,55.235,
1,0.062,55.297,
1,0.031,55.328,
1,0.032,55.36,
2,0.047,55.407,
2,0.062,55.469,
1,0.063,55.532,
1,0.031,55.563,
1,0.031,55.594,
2,0.047,55.641,
2,0.062,55.703,
1,0.063,55.766,
1,0.031,55.797,
1,0.031,55.828,
2,0.047,55.875,
2,0.063,55.938,
2,0.062,56,
1,0.063,56.063,
1,0.031,56.094,
1,0.031,56.125,
1,0.032,56.157,
2,0.046,56.203,
1,0.063,56.266,
1,0.031,56.297,
1,0.031,56.328,
1,0.032,56.36,
2,0.047,56.407,
2,0.062,56.469,
1,0.063,56.532,
1,0.031,56.563,
1,0.031,56.594,
1,0.031,56.625,
2,0.047,56.672,
2,0.063,56.735,
1,0.062,56.797,
1,0.031,56.828,
1,0.032,56.86,
2,0.047,56.907,
2,0.062,56.969,
2,0.078,57.047,
2,0.063,57.11,
2,0.062,57.172,
2,0.063,57.235,
1,0.062,57.297,
2,0.047,57.344,
2,0.063,57.407,
2,0.062,57.469,
1,0.063,57.532,
1,0.031,57.563,
1,0.031,57.594,
2,0.047,57.641,
2,0.062,57.703,
2,0.079,57.782,
2,0.062,57.844,
2,0.063,57.907,
2,0.062,57.969,
1,0.063,58.032,
1,0.031,58.063,
2,0.047,58.11,
2,0.062,58.172,
2,0.063,58.235,
1,0.062,58.297,
1,0.031,58.328,
1,0.032,58.36,
2,0.047,58.407,
2,0.062,58.469,
1,0.063,58.532,
1,0.031,58.563,
1,0.031,58.594,
2,0.047,58.641,
2,0.062,58.703,
1,0.063,58.766,
1,0.031,58.797,
1,0.031,58.828,
1,0.032,58.86,
2,0.047,58.907,
2,0.062,58.969,
1,0.063,59.032,
2,0.046,59.078,
2,0.063,59.141,
2,0.062,59.203,
1,0.063,59.266,
1,0.031,59.297,
2,0.047,59.344,
2,0.063,59.407,
2,0.062,59.469,
1,0.063,59.532,
1,0.031,59.563,
1,0.031,59.594,
2,0.047,59.641,
2,0.062,59.703,
1,0.063,59.766,
1,0.031,59.797,
1,0.031,59.828,
1,0.032,59.86,
2,0.047,59.907,
2,0.062,59.969,
1,0.063,60.032,
