Total Run Time,60.062,Early Exit, false
Number of Particles of Type 1,100
Number of Particles of Type 2,100
Number of Particles of Type 3,100
Number of Particles of Type 4,0
Number of Updates,Frame Time,TotalTime,
0,0.015,0.015,
0,0,0.015,
0,0.016,0.031,
0,0,0.031,
0,0,0.031,
0,0,0.031,
0,0,0.031,
0,0,0.031,
0,0,0.031,
0,0,0.031,
1,0.016,0.047,
1,0.031,0.078,
1,0.031,0.109,
1,0.047,0.156,
2,0.047,0.203,
2,0.078,0.281,
2,0.063,0.344,
2,0.078,0.422,
3,0.078,0.5,
3,0.109,0.609,
4,0.125,0.734,
4,0.141,0.875,
5,0.172,1.047,
6,0.187,1.234,
6,0.203,1.437,
7,0.235,1.672,
7,0.25,1.922,
7,0.234,2.156,
7,0.234,2.39,
7,0.219,2.609,
6,0.219,2.828,
6,0.203,3.031,
7,0.203,3.234,
6,0.219,3.453,
6,0.187,3.64,
5,0.188,3.828,
6,0.172,4,
5,0.187,4.187,
5,0.157,4.344,
5,0.156,4.5,
4,0.156,4.656,
4,0.141,4.797,
4,0.125,4.922,
4,0.125,5.047,
4,0.14,5.187,
4,0.125,5.312,
4,0.125,5.437,
4,0.141,5.578,
4,0.141,5.719,
4,0.14,5.859,
4,0.125,5.984,
4,0.141,6.125,
4,0.125,6.25,
4,0.14,6.39,
4,0.125,6.515,
4,0.125,6.64,
4,0.141,6.781,
4,0.125,6.906,
3,0.125,7.031,
3,0.094,7.125,
4,0.109,7.234,
3,0.125,7.359,
3,0.094,7.453,
3,0.109,7.562,
3,0.094,7.656,
3,0.109,7.765,
3,0.094,7.859,
3,0.094,7.953,
3,0.094,8.047,
3,0.093,8.14,
3,0.11,8.25,
3,0.094,8.344,
3,0.093,8.437,
3,0.11,8.547,
3,0.093,8.64,
3,0.11,8.75,
3,0.094,8.844,
3,0.093,8.937,
2,0.094,9.031,
3,0.078,9.109,
3,0.094,9.203,
3,0.109,9.312,
3,0.094,9.406,
3,0.094,9.5,
2,0.094,9.594,
3,0.078,9.672,
2,0.093,9.765,
2,0.063,9.828,
3,0.078,9.906,
3,0.094,10,
3,0.109,10.109,
3,0.094,10.203,
2,0.094,10.297,
2,0.062,10.359,
3,0.078,10.437,
2,0.094,10.531,
2,0.063,10.594,
3,0.078,10.672,
2,0.093,10.765,
2,0.063,10.828,
3,0.078,10.906,
3,0.094,11,
3,0.109,11.109,
3,0.094,11.203,
3,0.109,11.312,
3,0.094,11.406,
3,0.094,11.5,
2,0.094,11.594,
3,0.078,11.672,
2,0.093,11.765,
2,0.063,11.828,
2,0.062,11.89,
2,0.063,11.953,
2,0.078,12.031,
2,0.063,12.094,
2,0.062,12.156,
2,0.063,12.219,
2,0.078,12.297,
2,0.062,12.359,
2,0.063,12.422,
2,0.062,12.484,
2,0.078,12.562,
2,0.063,12.625,
2,0.062,12.687,
2,0.078,12.765,
2,0.063,12.828,
2,0.062,12.89,
2,0.063,12.953,
2,0.078,13.031,
2,0.063,13.094,
2,0.062,13.156,
2,0.063,13.219,
2,0.078,13.297,
2,0.062,13.359,
3,0.078,13.437,
2,0.094,13.531,
2,0.063,13.594,
2,0.062,13.656,
3,0.078,13.734,
2,0.094,13.828,
2,0.062,13.89,
2,0.063,13.953,
2,0.062,14.015,
2,0.079,14.094,
2,0.062,14.156,
2,0.063,14.219,
2,0.078,14.297,
2,0.062,14.359,
3,0.078,14.437,
2,0.094,14.531,
2,0.063,14.594,
2,0.062,14.656,
3,0.078,14.734,
2,0.094,14.828,
2,0.062,14.89,
2,0.063,14.953,
2,0.062,15.015,
2,0.079,15.094,
2,0.062,15.156,
2,0.063,15.219,
2,0.078,15.297,
2,0.062,15.359,
3,0.078,15.437,
2,0.094,15.531,
2,0.063,15.594,
2,0.062,15.656,
3,0.078,15.734,
2,0.094,15.828,
2,0.062,15.89,
3,0.079,15.969,
2,0.093,16.062,
3,0.078,16.14,
3,0.094,16.234,
3,0.11,16.344,
3,0.093,16.437,
2,0.094,16.531,
2,0.063,16.594,
3,0.078,16.672,
2,0.093,16.765,
2,0.063,16.828,
2,0.062,16.89,
3,0.079,16.969,
2,0.093,17.062,
2,0.063,17.125,
3,0.078,17.203,
3,0.109,17.312,
3,0.094,17.406,
3,0.109,17.515,
3,0.11,17.625,
3,0.094,17.719,
3,0.093,17.812,
3,0.11,17.922,
3,0.093,18.015,
3,0.094,18.109,
3,0.094,18.203,
2,0.094,18.297,
3,0.078,18.375,
