Total Run Time,60.032,Early Exit, false
1,0.063,12.532,
1,0.031,12.563,
1,0.031,12.594,
2,0.047,12.641,
2,0.062,12.703,
1,0.063,12.766,
1,0.031,12.797,
1,0.031,12.828,
2,0.047,12.875,
2,0.063,12.938,
2,0.062,13,
1,0.063,13.063,
1,0.031,13.094,
1,0.031,13.125,
2,0.047,13.172,
2,0.063,13.235,
1,0.062,13.297,
2,0.047,13.344,
2,0.063,13.407,
2,0.062,13.469,
1,0.063,13.532,
1,0.031,13.563,
2,0.047,13.61,
2,0.062,13.672,
2,0.063,13.735,
1,0.062,13.797,
1,0.031,13.828,
1,0.032,13.86,
2,0.047,13.907,
2,0.062,13.969,
1,0.063,14.032,
1,0.031,14.063,
1,0.031,14.094,
2,0.047,14.141,
2,0.062,14.203,
1,0.063,14.266,
1,0.031,14.297,
1,0.031,14.328,
1,0.032,14.36,
2,0.047,14.407,
2,0.062,14.469,
1,0.063,14.532,
1,0.031,14.563,
1,0.031,14.594,
2,0.047,14.641,
2,0.062,14.703,
1,0.063,14.766,
1,0.031,14.797,
2,0.047,14.844,
2,0.063,14.907,
2,0.062,14.969,
1,0.063,15.032,
1,0.031,15.063,
1,0.031,15.094,
2,0.047,15.141,
2,0.062,15.203,
1,0.063,15.266,
1,0.031,15.297,
1,0.031,15.328,
2,0.047,15.375,
2,0.063,15.438,
2,0.062,15.5,
1,0.063,15.563,
1,0.031,15.594,
1,0.031,15.625,
2,0.047,15.672,
2,0.063,15.735,
1,0.062,15.797,
1,0.031,15.828,
1,0.032,15.86,
2,0.047,15.907,
2,0.062,15.969,
1,0.063,16.032,
1,0.031,16.063,
1,0.031,16.094,
2,0.047,16.141,
2,0.062,16.203,
1,0.063,16.266,
1,0.031,16.297,
1,0.031,16.328,
2,0.047,16.375,
2,0.063,16.438,
2,0.062,16.5,
1,0.063,16.563,
2,0.047,16.61,
2,0.062,16.672,
2,0.063,16.735,
1,0.062,16.797,
1,0.031,16.828,
2,0.047,16.875,
2,0.063,16.938,
2,0.062,17,
1,0.063,17.063,
2,0.047,17.11,
2,0.062,17.172,
2,0.063,17.235,
1,0.062,17.297,
1,0.031,17.328,
2,0.047,17.375,
2,0.063,17.438,
2,0.078,17.516,
2,0.062,17.578,
2,0.063,17.641,
2,0.062,17.703,
1,0.063,17.766,
1,0.031,17.797,
2,0.047,17.844,
2,0.063,17.907,
2,0.062,17.969,
1,0.063,18.032,
1,0.031,18.063,
2,0.047,18.11,
2,0.062,18.172,
2,0.063,18.235,
1,0.062,18.297,
1,0.031,18.328,
1,0.032,18.36,
2,0.047,18.407,
2,0.062,18.469,
1,0.063,18.532,
1,0.031,18.563,
2,0.047,18.61,
2,0.062,18.672,
2,0.063,18.735,
1,0.062,18.797,
2,0.047,18.844,
2,0.063,18.907,
2,0.062,18.969,
1,0.063,19.032,
1,0.031,19.063,
1,0.031,19.094,
1,0.031,19.125,
2,0.047,19.172,
2,0.063,19.235,
1,0.062,19.297,
1,0.031,19.328,
1,0.032,19.36,
1,0.031,19.391,
2,0.047,19.438,
2,0.062,19.5,
1,0.063,19.563,
1,0.031,19.594,
1,0.031,19.625,
2,0.047,19.672,
2,0.063,19.735,
1,0.062,19.797,
1,0.031,19.828,
1,0.032,19.86,
1,0.031,19.891,
2,0.047,19.938,
2,0.062,20,
1,0.063,20.063,
1,0.031,20.094,
2,0.047,20.141,
2,0.062,20.203,
1,0.063,20.266,
1,0.031,20.297,
1,0.031,20.328,
2,0.047,20.375,
2,0.063,20.438,
2,0.062,20.5,
1,0.063,20.563,
2,0.047,20.61,
2,0.062,20.672,
2,0.063,20.735,
1,0.062,20.797,
1,0.031,20.828,
1,0.032,20.86,
2,0.047,20.907,
2,0.062,20.969,
1,0.063,21.032,
1,0.031,21.063,
2,0.047,21.11,
2,0.062,21.172,
2,0.063,21.235,
1,0.062,21.297,
1,0.031,21.328,
1,0.032,21.36,
2,0.047,21.407,
2,0.062,21.469,
1,0.063,21.532,
1,0.031,21.563,
1,0.031,21.594,
1,0.031,21.625,
2,0.047,21.672,
2,0.063,21.735,
2,0.078,21.813,
2,0.062,21.875,
2,0.063,21.938,
2,0.062,22,
1,0.063,22.063,
1,0.031,22.094,
2,0.047,22.141,
2,0.062,22.203,
1,0.063,22.266,
1,0.031,22.297,
2,0.047,22.344,
2,0.063,22.407,
2,0.062,22.469,
1,0.063,22.532,
1,0.031,22.563,
1,0.031,22.594,
1,0.031,22.625,
2,0.047,22.672,
2,0.063,22.735,
1,0.062,22.797,
1,0.031,22.828,
1,0.032,22.86,
2,0.047,22.907,
2,0.062,22.969,
1,0.063,23.032,
2,0.046,23.078,
2,0.063,23.141,
2,0.062,23.203,
1,0.063,23.266,
1,0.031,23.297,
2,0.047,23.344,
2,0.063,23.407,
2,0.062,23.469,
1,0.063,23.532,
2,0.046,23.578,
2,0.063,23.641,
2,0.062,23.703,
1,0.063,23.766,
1,0.031,23.797,
1,0.031,23.828,
2,0.047,23.875,
2,0.063,23.938,
2,0.062,24,
1,0.063,24.063,
1,0.031,24.094,
1,0.031,24.125,
2,0.047,24.172,
2,0.063,24.235,
1,0.062,24.297,
1,0.031,24.328,
1,0.032,24.36,
2,0.047,24.407,
2,0.062,24.469,
1,0.063,24.532,
1,0.031,24.563,
1,0.031,24.594,
2,0.047,24.641,
2,0.062,24.703,
1,0.063,24.766,
1,0.031,24.797,
2,0.047,24.844,
2,0.063,24.907,
2,0.062,24.969,
1,0.063,25.032,
2,0.046,25.078,
2,0.063,25.141,
2,0.062,25.203,
1,0.063,25.266,
1,0.031,25.297,
1,0.031,25.328,
1,0.032,25.36,
2,0.047,25.407,
2,0.062,25.469,
1,0.063,25.532,
1,0.031,25.563,
1,0.031,25.594,
1,0.031,25.625,
2,0.047,25.672,
2,0.063,25.735,
1,0.062,25.797,
1,0.031,25.828,
1,0.032,25.86,
1,0.031,25.891,
2,0.047,25.938,
2,0.062,26,
1,0.063,26.063,
1,0.031,26.094,
2,0.047,26.141,
2,0.062,26.203,
1,0.063,26.266,
1,0.031,26.297,
1,0.031,26.328,
1,0.032,26.36,
2,0.047,26.407,
2,0.062,26.469,
1,0.063,26.532,
1,0.031,26.563,
1,0.031,26.594,
1,0.031,26.625,
1,0.032,26.657,
2,0.046,26.703,
1,0.063,26.766,
1,0.031,26.797,
1,0.031,26.828,
1,0.032,26.86,
2,0.047,26.907,
2,0.062,26.969,
1,0.063,27.032,
1,0.031,27.063,
1,0.031,27.094,
1,0.031,27.125,
2,0.047,27.172,
2,0.063,27.235,
1,0.062,27.297,
1,0.031,27.328,
1,0.032,27.36,
1,0.031,27.391,
2,0.047,27.438,
2,0.062,27.5,
1,0.063,27.563,
1,0.031,27.594,
1,0.031,27.625,
1,0.032,27.657,
1,0.031,27.688,
2,0.047,27.735,
1,0.062,27.797,
1,0.031,27.828,
1,0.032,27.86,
1,0.031,27.891,
2,0.047,27.938,
2,0.062,28,
1,0.063,28.063,
1,0.031,28.094,
2,0.047,28.141,
2,0.062,28.203,
1,0.063,28.266,
2,0.047,28.313,
2,0.062,28.375,
2,0.063,28.438,
2,0.078,28.516,
2,0.062,28.578,
2,0.063,28.641,
2,0.078,28.719,
2,0.063,28.782,
2,0.062,28.844,
2,0.078,28.922,
2,0.063,28.985,
2,0.078,29.063,
2,0.062,29.125,
2,0.063,29.188,
2,0.062,29.25,
2,0.078,29.328,
2,0.063,29.391,
2,0.062,29.453,
2,0.063,29.516,
2,0.062,29.578,
2,0.063,29.641,
2,0.078,29.719,
2,0.063,29.782,
2,0.062,29.844,
2,0.063,29.907,
2,0.062,29.969,
2,0.078,30.047,
2,0.063,30.11,
2,0.062,30.172,
2,0.078,30.25,
2,0.063,30.313,
2,0.062,30.375,
2,0.078,30.453,
2,0.063,30.516,
2,0.062,30.578,
2,0.063,30.641,
2,0.078,30.719,
2,0.063,30.782,
2,0.062,30.844,
2,0.063,30.907,
2,0.062,30.969,
2,0.078,31.047,
2,0.063,31.11,
2,0.062,31.172,
2,0.063,31.235,
2,0.078,31.313,
2,0.062,31.375,
2,0.078,31.453,
2,0.063,31.516,
2,0.062,31.578,
2,0.063,31.641,
2,0.062,31.703,
2,0.079,31.782,
2,0.062,31.844,
2,0.078,31.922,
2,0.063,31.985,
2,0.078,32.063,
2,0.062,32.125,
2,0.063,32.188,
2,0.078,32.266,
2,0.062,32.328,
2,0.063,32.391,
2,0.062,32.453,
2,0.063,32.516,
2,0.062,32.578,
2,0.079,32.657,
2,0.062,32.719,
2,0.063,32.782,
2,0.062,32.844,
2,0.078,32.922,
2,0.063,32.985,
2,0.062,33.047,
2,0.063,33.11,
2,0.078,33.188,
2,0.062,33.25,
2,0.063,33.313,
2,0.078,33.391,
2,0.062,33.453,
2,0.063,33.516,
2,0.078,33.594,
2,0.063,33.657,
2,0.062,33.719,
2,0.078,33.797,
2,0.063,33.86,
2,0.062,33.922,
2,0.063,33.985,
2,0.062,34.047,
2,0.078,34.125,
2,0.063,34.188,
2,0.062,34.25,
2,0.063,34.313,
2,0.062,34.375,
2,0.078,34.453,
2,0.063,34.516,
2,0.062,34.578,
2,0.063,34.641,
2,0.062,34.703,
2,0.079,34.782,
2,0.078,34.86,
2,0.062,34.922,
2,0.063,34.985,
2,0.062,35.047,
2,0.078,35.125,
2,0.063,35.188,
2,0.062,35.25,
2,0.078,35.328,
2,0.063,35.391,
2,0.062,35.453,
2,0.079,35.532,
2,0.062,35.594,
2,0.063,35.657,
2,0.062,35.719,
2,0.063,35.782,
2,0.078,35.86,
2,0.062,35.922,
2,0.063,35.985,
2,0.078,36.063,
2,0.062,36.125,
2,0.063,36.188,
2,0.062,36.25,
2,0.078,36.328,
2,0.063,36.391,
2,0.062,36.453,
2,0.079,36.532,
2,0.062,36.594,
2,0.063,36.657,
2,0.062,36.719,
2,0.063,36.782,
2,0.078,36.86,
2,0.062,36.922,
2,0.063,36.985,
2,0.062,37.047,
2,0.078,37.125,
2,0.063,37.188,
2,0.062,37.25,
2,0.078,37.328,
2,0.063,37.391,
2,0.062,37.453,
2,0.079,37.532,
2,0.062,37.594,
2,0.063,37.657,
2,0.062,37.719,
2,0.078,37.797,
2,0.063,37.86,
2,0.062,37.922,
2,0.063,37.985,
2,0.078,38.063,
2,0.062,38.125,
2,0.063,38.188,
2,0.078,38.266,
2,0.062,38.328,
2,0.063,38.391,
2,0.062,38.453,
2,0.063,38.516,
2,0.078,38.594,
2,0.063,38.657,
2,0.062,38.719,
2,0.078,38.797,
2,0.063,38.86,
3,0.078,38.938,
2,0.094,39.032,
2,0.062,39.094,
2,0.063,39.157,
3,0.078,39.235,
2,0.093,39.328,
2,0.063,39.391,
2,0.062,39.453,
2,0.079,39.532,
2,0.062,39.594,
3,0.078,39.672,
2,0.094,39.766,
2,0.062,39.828,
2,0.063,39.891,
2,0.062,39.953,
2,0.079,40.032,
2,0.062,40.094,
2,0.063,40.157,
3,0.078,40.235,
2,0.093,40.328,
2,0.063,40.391,
3,0.078,40.469,
2,0.094,40.563,
2,0.062,40.625,
2,0.063,40.688,
2,0.078,40.766,
2,0.062,40.828,
2,0.063,40.891,
2,0.062,40.953,
2,0.079,41.032,
2,0.062,41.094,
2,0.063,41.157,
2,0.062,41.219,
2,0.078,41.297,
2,0.063,41.36,
2,0.062,41.422,
2,0.063,41.485,
2,0.078,41.563,
2,0.062,41.625,
2,0.063,41.688,
2,0.062,41.75,
2,0.078,41.828,
2,0.063,41.891,
3,0.078,41.969,
2,0.094,42.063,
2,0.062,42.125,
3,0.078,42.203,
2,0.094,42.297,
2,0.063,42.36,
2,0.062,42.422,
3,0.078,42.5,
2,0.094,42.594,
2,0.063,42.657,
3,0.078,42.735,
2,0.093,42.828,
2,0.063,42.891,
2,0.062,42.953,
2,0.079,43.032,
2,0.062,43.094,
2,0.063,43.157,
3,0.078,43.235,
2,0.093,43.328,
2,0.063,43.391,
2,0.062,43.453,
2,0.063,43.516,
2,0.078,43.594,
2,0.063,43.657,
3,0.078,43.735,
2,0.093,43.828,
2,0.063,43.891,
3,0.078,43.969,
2,0.094,44.063,
2,0.062,44.125,
2,0.063,44.188,
2,0.078,44.266,
2,0.062,44.328,
2,0.063,44.391,
2,0.062,44.453,
2,0.063,44.516,
2,0.078,44.594,
2,0.063,44.657,
2,0.062,44.719,
2,0.063,44.782,
2,0.078,44.86,
2,0.062,44.922,
3,0.078,45,
3,0.11,45.11,
3,0.093,45.203,
2,0.094,45.297,
2,0.063,45.36,
2,0.062,45.422,
3,0.078,45.5,
2,0.094,45.594,
2,0.063,45.657,
3,0.078,45.735,
2,0.093,45.828,
2,0.063,45.891,
2,0.062,45.953,
2,0.063,46.016,
2,0.078,46.094,
2,0.063,46.157,
2,0.062,46.219,
2,0.078,46.297,
2,0.063,46.36,
2,0.062,46.422,
2,0.063,46.485,
2,0.062,46.547,
2,0.078,46.625,
2,0.063,46.688,
2,0.062,46.75,
2,0.078,46.828,
2,0.063,46.891,
2,0.062,46.953,
2,0.063,47.016,
2,0.078,47.094,
2,0.063,47.157,
3,0.078,47.235,
2,0.093,47.328,
2,0.063,47.391,
2,0.062,47.453,
2,0.079,47.532,
2,0.062,47.594,
2,0.063,47.657,
2,0.062,47.719,
2,0.078,47.797,
2,0.063,47.86,
2,0.062,47.922,
3,0.078,48,
2,0.094,48.094,
2,0.063,48.157,
2,0.062,48.219,
2,0.078,48.297,
2,0.063,48.36,
2,0.062,48.422,
2,0.063,48.485,
2,0.078,48.563,
2,0.062,48.625,
2,0.063,48.688,
2,0.078,48.766,
3,0.078,48.844,
3,0.094,48.938,
3,0.109,49.047,
3,0.094,49.141,
3,0.094,49.235,
2,0.093,49.328,
2,0.063,49.391,
3,0.078,49.469,
2,0.094,49.563,
2,0.062,49.625,
2,0.063,49.688,
2,0.062,49.75,
2,0.078,49.828,
2,0.063,49.891,
2,0.062,49.953,
2,0.079,50.032,
2,0.062,50.094,
2,0.063,50.157,
2,0.062,50.219,
2,0.063,50.282,
2,0.078,50.36,
2,0.062,50.422,
2,0.063,50.485,
2,0.062,50.547,
2,0.078,50.625,
2,0.063,50.688,
2,0.062,50.75,
2,0.063,50.813,
2,0.062,50.875,
2,0.063,50.938,
2,0.078,51.016,
2,0.062,51.078,
2,0.063,51.141,
2,0.078,51.219,
2,0.063,51.282,
2,0.062,51.344,
2,0.063,51.407,
2,0.062,51.469,
2,0.078,51.547,
2,0.063,51.61,
2,0.062,51.672,
2,0.063,51.735,
2,0.078,51.813,
2,0.062,51.875,
2,0.063,51.938,
2,0.062,52,
2,0.078,52.078,
2,0.063,52.141,
2,0.062,52.203,
2,0.079,52.282,
2,0.062,52.344,
2,0.063,52.407,
2,0.062,52.469,
2,0.078,52.547,
2,0.063,52.61,
2,0.062,52.672,
2,0.063,52.735,
2,0.078,52.813,
2,0.062,52.875,
2,0.063,52.938,
2,0.062,53,
2,0.078,53.078,
2,0.079,53.157,
2,0.062,53.219,
2,0.063,53.282,
2,0.062,53.344,
2,0.063,53.407,
2,0.078,53.485,
2,0.062,53.547,
2,0.063,53.61,
2,0.062,53.672,
2,0.078,53.75,
2,0.063,53.813,
2,0.062,53.875,
2,0.063,53.938,
2,0.078,54.016,
2,0.062,54.078,
2,0.063,54.141,
2,0.078,54.219,
2,0.063,54.282,
2,0.062,54.344,
2,0.063,54.407,
2,0.062,54.469,
1,0.063,54.532,
2,0.046,54.578,
2,0.063,54.641,
2,0.062,54.703,
2,0.079,54.782,
2,0.062,54.844,
2,0.063,54.907,
2,0.062,54.969,
2,0.078,55.047,
2,0.063,55.11,
2,0.062,55.172,
2,0.078,55.25,
2,0.063,55.313,
2,0.062,55.375,
2,0.078,55.453,
2,0.063,55.516,
2,0.062,55.578,
2,0.063,55.641,
2,0.062,55.703,
2,0.079,55.782,
2,0.062,55.844,
2,0.063,55.907,
2,0.062,55.969,
2,0.078,56.047,
2,0.063,56.11,
2,0.062,56.172,
2,0.078,56.25,
2,0.063,56.313,
2,0.078,56.391,
2,0.062,56.453,
2,0.063,56.516,
2,0.062,56.578,
2,0.063,56.641,
2,0.078,56.719,
2,0.063,56.782,
2,0.062,56.844,
2,0.063,56.907,
2,0.062,56.969,
2,0.078,57.047,
2,0.063,57.11,
2,0.062,57.172,
2,0.063,57.235,
2,0.078,57.313,
2,0.062,57.375,
2,0.078,57.453,
2,0.063,57.516,
2,0.062,57.578,
2,0.079,57.657,
2,0.062,57.719,
2,0.063,57.782,
2,0.062,57.844,
2,0.063,57.907,
2,0.078,57.985,
2,0.062,58.047,
2,0.063,58.11,
2,0.062,58.172,
2,0.063,58.235,
1,0.062,58.297,
2,0.047,58.344,
2,0.063,58.407,
2,0.062,58.469,
2,0.078,58.547,
2,0.063,58.61,
2,0.062,58.672,
2,0.063,58.735,
2,0.078,58.813,
2,0.078,58.891,
2,0.062,58.953,
2,0.063,59.016,
2,0.078,59.094,
2,0.063,59.157,
2,0.062,59.219,
2,0.078,59.297,
2,0.063,59.36,
2,0.062,59.422,
2,0.063,59.485,
2,0.078,59.563,
2,0.062,59.625,
2,0.063,59.688,
2,0.078,59.766,
2,0.062,59.828,
2,0.063,59.891,
2,0.062,59.953,
2,0.079,60.032,
