Number of Particles of Type 1,50
Number of Particles of Type 2,50
Number of Particles of Type 3,50
Number of Particles of Type 4,50
Number of Updates,Frame Time,TotalTime,
0,0.015,0.015,
1,0.016,0.031,
2,0.031,0.062,
3,0.047,0.109,
5,0.078,0.187,
5,0.094,0.281,
7,0.109,0.39,
8,0.141,0.531,
12,0.188,0.719,
16,0.265,0.984,
17,0.297,1.281,
18,0.297,1.578,
20,0.328,1.906,
21,0.359,2.265,
